Location,Airport,1,2,3,4,5,6,7,8,9,10,11,12
"United Kingdom",KOI,6.74415,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",LBA,2.873375,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",LCY,3.278085,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",LDY,4.11164,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",LGW,2.81191,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",LHR,2.940505,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",LPL,3.3552775,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",LSI,6.21445,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",LTN,2.90622,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",MAN,2.62717,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",NCL,2.9118425,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",NHT,4.9026566666667,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",NQY,4.33154,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",NWI,4.4611,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",OXF,3.73107,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",PIK,3.16244,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",SCS,6.48905,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",SEN,4.48474,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",SOU,3.465465,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",STN,2.49925,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",SYY,5.98945,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United Kingdom",WIC,5.08713,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",12J,4.23292,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",27K,4.13667,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",3AU,3.97928,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",3J7,4.92613,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",510,5.12124,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",526,4.75795,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",55J,5.10456,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",5B2,5.88553,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",686,4.32694,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",6S5,4.57646,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",766,4.9168,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",895,4.90532,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",8A1,3.97382,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",952,6.76992,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",972,5.2244,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",982,3.45372,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",AAF,5.65175,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",AAO,4.11595,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ABE,4.92409,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ABI,4.54725,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ABQ,5.30804,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ABR,3.98276,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ABY,4.61047,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ACB,5.24128,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ACJ,4.43376,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ACT,3.11489,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ACY,7.41476,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ADM,3.66466,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ADS,4.69046,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",AEG,4.67279,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",AEX,5.06431,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",AFO,4.80166,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",AFW,4.81916,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",AGC,4.52291,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",AGS,4.63535,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",AIA,3.84833,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
